id,keyword 
8583,beauty
8583,courtesan
8583,16th century
36136,robbery
36136,murder
36136,violence
36136,drug
36136,addict
30949,sex
30949,scam
30949,cigarette smoking
30949,writer
30949,fake kidnapping
14557,college
14557,drug
14557,fraternity house
14557,pot
14557,teen suicide
9771,baseball
9771,trainer
9771,baseball bat
9771,career
9771,training
9452,mission of murder
9452,politics
9452,election campaign
9452,liberal
9452,swearing
14444,brother brother relationship
14444,baby
14444,home
14444,pregnancy and birth
14444,sequel
12488,secret
12488,to shoot dead
12488,daughter
12488,lawyer
35680,children
35680,woman director
13151,crime solving
17915,dance
17915,sport
17915,beautiful woman
17915,dance contest
17915,ballroom dancing
8129,glasgow
8129,funeral
8129,american football coach
8129,professional soccer player
8129,debt
10616,competition
10616,assassination
10616,yakuza
10616,hitman
10616,revenge
12538,blindness and impaired vision
12538,woman director
17941,horse
17941,farm
17941,fall
17941,borderline personality disorder
17941,suspense
9464,prison
9464,gambling
9464,compulsive gambling
9490,smoking
9490,company
9490,marijuana
9490,drug
9490,woman director
1448,sacrifice
1448,vampire
1448,crocodile
1448,inspector
1448,civil engineer
22318,alcohol
22318,sex
22318,adultery
22318,heroin
22318,police
3033,gay
3033,film director
3033,dying and death
3033,biography
3033,homosexuality
22256,running
22256,olympic games
22256,sport
22256,athlete
4975,gay
4975,painter
4975,loss of lover
4975,gay scene
4975,new love
9835,italy
9835,postman
9835,mafia
9835,escape
9835,gangster
21661,american football
21661,sport
21661,dog
16148,detective
16148,blackmail
16148,independent film
27850,holiday
27850,witch
27850,magic
27850,halloween
27850,warlock
10940,earth
10940,alien phenomenons
10940,war
10940,assault
10940,space centre
19154,extraterrestrial technology
19154,space invasion
19154,alien
24746,independent film
11660,london
11660,robbery
11660,burglar
11660,prosecution
11660,thief
10278,death penalty
10278,friendship
10278,malaysia
10278,marijuana
10278,childhood friend
15162,chess
15162,queen
15162,beautiful woman
15162,alternate dimension
10593,paris
10593,moon
10593,secret passage
10593,phantom
10593,police protection
4927,gay
4927,ohio
4927,homosexuality
4927,independent film
4927,coming of age
37498,parking garage
37498,freighter
37498,comic relief
10162,false identity
10162,beguilement
10162,lottery
10162,village
10162,jackpot
21736,climbing
21736,imax
21736,mountain climbing
21736,mountaineering
21736,mount everest
14577,title spoken by character
14577,incest overtones
24525,independent film
19381,woman director
12257,waitress
12257,infidelity
12257,planned murder
12257,pregnancy and birth
12257,funeral
11855,photographer
11855,eroticism
11855,exhibit
11855,gallery
11855,girlfriend
45242,dennis the menace
38017,suspense
12229,flying
12229,scotland
12229,based on novel
12229,baby
12229,ecstasy
17127,blind date
17127,love
17127,falling in love
17127,gay acceptance
11603,architect
11603,wheelchair
11603,leave
11603,murder
11603,hitchcockian
66892,mummy
47881,tall man
47881,romania
47881,giant
42807,bank robber
42807,crime spree
42807,western u.s.
33644,black people
33644,age difference
33644,jamaica
33644,vacation
33644,female protagonist
1618,condom
1618,rock band
27472,road trip
27472,wedding date
8545,parents kids relationship
8545,voice
8545,loneliness
8545,independent film
8545,singer
31220,single parent
31220,based on novel
31220,expedition
31220,professor
31220,college
15043,sport
36606,film director
36606,costume
36606,stuntman
36606,swimming pool
36606,filmmaker
23319,stand-up
23319,live comedy
13907,singing
13907,embryo
13907,living under the bridge
13907,music rights
44625,suicide
44625,roommate
44625,college
44625,psychopath
44625,campus
24584,gay
24584,coming out
24584,high school
24584,based on play
24584,coming of age
26618,small town
26618,fbi
26618,widow
26618,murder
26618,independent film
14662,sex
14662,independent film
14662,moving
14662,beverly hills
14662,woman director
25751,pregnant minor
25751,children
24269,motown
24269,biography
24269,pop music
24269,flashback
32302,hostage
32302,hero
32302,good vs evil
32302,rivalry
32302,crime
17074,gotham city
17074,joker
17074,superhero
17074,super powers
17074,superhuman strength
36568,parrot
36568,research
36568,thief
36568,girl
36568,mexican american
17263,book
17263,louisiana
17263,murder
17263,suspense
17263,independent film
56195,matchmaking
56195,los angeles
56195,twins
56195,single father
31622,sea
31622,captain
31622,ship
31622,whale
21430,independent film
21430,near future
21430,corporations
16129,y2k
16129,independent film
16129,doomsday
10144,sea
10144,fireworks
10144,prince
10144,kingdom
10144,daughter
89,saving the world
89,venice
89,holy grail
89,library
89,riddle
639,new york
639,wife husband relationship
639,restaurant
639,platonic love
639,orgasm
268,double life
268,dc comics
268,dual identity
268,chemical
268,crime fighter
165,skateboarding
165,flying car
165,car race
165,delorean
165,lightning
207,individual
207,philosophy
207,poetry
207,shakespeare
207,professor
2978,slime
2978,ghostbuster
2978,product placement
2978,reincarnation
2978,painting
709,corruption
709,florida
709,secret identity
709,liberation of prisoners
709,drug traffic
5825,holiday
5825,boss
5825,cigar
5825,neighbor
5825,christmas eve
9665,war
9665,racism
9665,battle
9665,union soldier
9665,confederate soldier
2756,ocean
2756,sea
2756,diving suit
2756,flying saucer
2756,nuclear missile
942,diplomatic immunity
942,loss of girlfriend
942,bomb squad
9618,prisoner
9618,war on drugs
9618,los angeles
1648,jealousy
1648,journey in the past
1648,sigmund freud
1648,time travel
1648,socrates
9494,single parent
9494,baby
9494,pregnancy
9494,duringcreditsstinger
9494,woman director
9354,inventor
9354,ant
9354,shrinking
9354,riesen insekten
9354,biene
172,federation
172,starfleet
172,uss enterprise-a
172,sha-ka-ree
172,loss of brother
10222,brother brother relationship
10222,martial arts
10222,wheelchair
10222,bangkok
10222,thailand
10160,baby
10160,monster
10160,nightmare
10160,freddy krueger
10134,cyborg
10134,future
10134,post-apocalyptic
10134,heilmittel
10134,violence
11974,paranoia
11974,garbage
11974,psychopath
11974,vacation
11974,black comedy
8913,pet
8913,head injury
8913,pet cemetery
8913,dead cat
8913,son murders mother
10495,japan
10495,japanese
10495,confidence
10495,karate
10495,business man
11185,deafness
11185,blindness and impaired vision
11185,suspicion of murder
11185,witness
11185,friendship
2604,vietnam veteran
2604,post traumatic stress  disorder
2604,bar
2604,1970s
2604,wheelchair
2616,babysitting
2616,backfire
2616,attitude
2616,tire
2616,streetwise
14372,ocean
14372,alcohol
14372,sea
14372,monster
14372,mine
1412,sexual obsession
1412,sex
1412,sexuality
1412,camcorder
1412,spanner
9942,baseball
9942,sport
9942,sabotage
9942,sombrero
9942,baseball field
5971,prison
5971,prisoner
5971,independent film
8491,beach
8491,mission of murder
8491,boss
8491,bad boss
8491,house
1552,parents kids relationship
1552,kids
10345,police operation
10345,shadowing
10345,police headquarter
10345,german shepherd
10345,policeman
10142,rape
10142,menace
10142,vietnam war
10142,vietcong
10142,court
249,gymnastics
249,candelabrum
249,cat
249,lawyer
249,dog
238751,sport
238751,martial arts tournament
9972,prison
9972,jail guard
9972,car mechanic
9972,prison warden
8867,loss of family
8867,vigilante
8867,marvel comic
8867,based on comic book
8867,revenge
11718,leave
11718,fool
11718,nymphomanin
11718,disappearance
11718,disguise
10283,new york
10283,boat
10283,mask
10283,psychopath
10283,high school
11352,firemen
11352,pilot
11352,airplane
11352,ghost
11352,guardian angel
11895,competition
11895,mayor
11895,investigation
11895,adversary
11895,gang
10344,monster
10344,experiment
10344,industrialist
10344,sequel
10344,fly the insect
24739,los angeles
24739,nuclear war
24739,sundance
6951,eating non food
6951,pet food
7452,cook
7452,cooking
7452,restaurant
11497,new orleans
11497,heaven
11497,german shepherd
11497,second chance
19124,casino
19124,vietnam
19124,humor
19124,b movie
19124,downfall
9085,corruption
9085,police
9085,friends
9085,rival
9085,hoodlum
12150,new york
12150,alcohol
12150,sex
12150,detective
12150,newspaper
10493,loss of son
10493,sense of guilt
10493,toxication
10493,shipwreck
10493,married couple
11342,witch
11342,pennsylvania
11342,boston
11342,destroy
505,individual
505,prison
505,robbery
505,ex-detainee
505,operation
12521,terror
12521,sadistic
12521,detective
12521,blackout
12521,psychopath
14776,independent film
403,individual
403,black people
403,chauffeur
403,atlanta
403,widow
11562,new york
11562,adultery
11562,assassin
11562,professor
11562,brother-in-law
4105,japan
4105,yakuza
4105,japanese mafia
28165,japan
28165,new jersey
28165,sequel
28165,superhero
28165,gore
9686,new york
9686,mother
9686,hotel
9686,robbery
9686,jealousy
5203,rio de janeiro
5203,erotic movie
19236,suicide
19236,circus
19236,shrine
19236,mute girl
10875,jazz
10875,liquor
10875,success
10860,southern u.s.
