id,cast 
19185,Patricia Tallman
19185,Tony Todd
19185,Tom Towles
19185,McKee Anderson
19185,Bill Moseley
18129,Anjelica Huston
18129,John Cusack
18129,Annette Bening
18129,Jan Munroe
18129,Stephen Tobolowsky
9491,Jamie Lee Curtis
9491,Ron Silver
9491,Clancy Brown
9491,Louise Fletcher
9491,Philip Bosco
10164,Robin Williams
10164,Tim Robbins
10164,Pamela Reed
10164,Fran Drescher
10164,Zack Norman
9586,Tom Hanks
9586,Bruce Willis
9586,Melanie Griffith
9586,Kim Cattrall
9586,Saul Rubinek
10173,Steven Seagal
10173,Basil Wallace
10173,Keith David
10173,Tom Wright
10173,Joanna Pacula
47869,Frances McDormand
47869,Brian Cox
47869,Brad Dourif
47869,Mai Zetterling
47869,Bernard Archard
18971,Gary Oldman
18971,Tim Roth
18971,Richard Dreyfuss
18971,Livio Badurina
18971,Tomislav Maretic
951,Arnold Schwarzenegger
951,Penelope Ann Miller
951,Pamela Reed
951,Linda Hunt
951,Richard Tyson
6470,Nicolas Cage
6470,Tommy Lee Jones
6470,Sean Young
6470,Bryan Kestner
6470,Dale Dye
16384,Steve Martin
16384,Rick Moranis
16384,Joan Cusack
16384,Melanie Mayron
16384,Bill Irwin
10168,Marlon Brando
10168,Matthew Broderick
10168,Bruno Kirby
10168,Penelope Ann Miller
10168,Frank Whaley
9558,Christopher Walken
9558,David Caruso
9558,Laurence Fishburne
9558,Victor Argo
9558,Wesley Snipes
19158,David Andrews
19158,Kelly Wolf
19158,Stephen Macht
19158,Robert Alan Beuth
19158,Andrew Divoff
17009,George O'Hanlon
17009,Mel Blanc
17009,Penny Singleton
17009,Tiffany
17009,Patric Zimmerman
24016,Debra Winger
24016,John Malkovich
24016,Campbell Scott
24016,Jill Bennett
24016,Timothy Spall
11309,Dylan McDermott
11309,Stacey Travis
11309,William Hootkins
11309,Carl McCoy
11309,Iggy Pop
10729,Bill Murray
10729,Geena Davis
10729,Randy Quaid
10729,Jason Robards
10729,Stanley Tucci
10847,Balthazar Getty
10847,Chris Furrh
10847,Danuel Pipoly
10847,James Badge Dale
10847,Andrew Taft
20701,Rae Dawn Chong
20701,Christian Slater
20701,Deborah Harry
20701,Steve Buscemi
20701,David Johansen
11510,Linda Blair
11510,Ned Beatty
11510,Leslie Nielsen
11510,Anthony Starke
11510,Thom Sharp
9569,Steven Seagal
9569,Kelly LeBrock
9569,William Sadler
9569,Frederick Coffin
9569,Bonnie Burroughs
23535,Bradley Gregg
23535,Traci Lind
23535,Malcolm McDowell
23535,Stacy Keach
23535,Patrick Kilpatrick
19086,Chuck Norris
19086,Billy Drago
19086,John P. Ryan
19086,Richard Jaeckel
19086,Begonya Plaza
11135,Bob Newhart
11135,Eva Gabor
11135,John Candy
11135,Tristan Rogers
11135,Adam Ryen
40377,Anthony Perkins
40377,Henry Thomas
40377,Olivia Hussey
40377,CCH Pounder
40377,Warren Frost
11077,John Ritter
11077,Jack Warden
11077,Michael Oliver
11077,Gilbert Gottfried
11077,Michael Richards
11630,Tom Selleck
11630,Steve Guttenberg
11630,Ted Danson
11630,Nancy Travis
11630,Robin Weisman
31676,Mickey Rourke
31676,Anthony Hopkins
31676,Mimi Rogers
31676,Lindsay Crouse
31676,Kelly Lynch
18943,Jim Varney
18943,Gailard Sartain
18943,Bill Byrge
18943,Barbara Tyson
18943,Barry Scott
26612,Charlton Heston
26612,Christian Bale
26612,Oliver Reed
26612,Christopher Lee
26612,Nicholas Amer
8996,Salomon Perel
8996,Marco Hofschneider
8996,Julie Delpy
8996,René Hofschneider
8996,Piotr Kozlowski
27274,Patty Mullen
27274,James Lorinz
27274,Joanne Ritchie
27274,J.J. Clark
27274,Helmar Augustus Cooper
31923,Winona Ryder
31923,Jeff Daniels
31923,Stephen Tobolowsky
31923,Dinah Manoff
31923,Laila Robins
2927,Michael Paré
2927,Lisa Eichhorn
2927,Dean Devlin
2927,Brian Thompson
2927,Malcolm McDowell
14249,Kevin Costner
14249,Anthony Quinn
14249,Madeleine Stowe
14249,Tomás Milián
14249,Joaquin Martinez
6393,Jim Belushi
6393,Charles Grodin
6393,Anne De Salvo
6393,Loryn Locklin
6393,Stephen Elliott
20481,Craig Sheffer
20481,Anne Bobby
20481,David Cronenberg
20481,Charles Haid
20481,Hugh Quarshie
32669,Jack Nicholson
32669,Harvey Keitel
32669,Meg Tilly
32669,Madeleine Stowe
32669,Rubén Blades
6723,Clint Eastwood
6723,Charlie Sheen
6723,Raúl Juliá
6723,Sônia Braga
6723,Tom Skerritt
25528,Michael Dudikoff
25528,David Bradley
25528,James Booth
25528,Dwayne Alexandre
25528,Ken Gampu
9588,Tom Selleck
9588,Laura San Giacomo
9588,Alan Rickman
9588,Chris Haywood
9588,Ron Haddrick
28761,Clint Eastwood
28761,Jeff Fahey
28761,Charlotte Cornwell
28761,George Dzundza
28761,Alun Armstrong
41003,Susan Sarandon
41003,James Spader
41003,Kathy Bates
41003,Jason Alexander
41003,Eileen Brennan
14931,Alec Baldwin
14931,Jennifer Jason Leigh
14931,Fred Ward
14931,Cecilia Pérez-Cervera
14931,Georgie Cranford
25018,Kate Hodge
25018,Ken Foree
25018,R.A. Mihailoff
25018,William Butler
25018,Viggo Mortensen
9548,Andrew Dice Clay
9548,Wayne Newton
9548,Priscilla Presley
9548,Morris Day
9548,Lauren Holly
12651,Matthew Modine
12651,Eric Stoltz
12651,Tate Donovan
12651,D. B. Sweeney
12651,Billy Zane
28090,Robert Z'Dar
28090,Claudia Christian
28090,Michael Lerner
28090,Bruce Campbell
28090,Laurene Landon
24249,Rob Lowe
24249,James Spader
24249,Lisa Zane
24249,Marcia Cross
24249,Rosalyn Landor
2612,Jim Belushi
2612,Michael Caine
2612,Linda Hamilton
2612,Jon Lovitz
2612,Rene Russo
22414,Meryl Streep
22414,Shirley MacLaine
22414,Dennis Quaid
22414,Gene Hackman
22414,Richard Dreyfuss
15389,Edward Clements
15389,Chris Eigeman
15389,Taylor Nichols
15389,Carolyn Farina
15389,Isabel Gillies
11060,Richard Gere
11060,Andy García
11060,Laurie Metcalf
11060,Nancy Travis
11060,Elijah Wood
29514,Adrienne Barbeau
29514,Harvey Keitel
29514,Ramy Zada
29514,E.G. Marshall
29514,Madeleine Potter
28553,Martin Sheen
28553,Charlie Sheen
28553,Laurence Fishburne
28553,Blu Mankuma
28553,Michael Beach
25943,Paul Hogan
25943,Elias Koteas
25943,Linda Kozlowski
25943,Doreen Lang
25943,Douglas Seale
32043,Jenny Seagrove
32043,Dwier Brown
32043,Carey Lowell
32043,Brad Hall
32043,Miguel Ferrer
11796,Jean Rochefort
11796,Anna Galiena
11796,Roland Bertin
11796,Maurice Chevit
11796,Philippe Clévenot
3101,Kevin Kline
3101,Tracey Ullman
3101,Joan Plowright
3101,River Phoenix
3101,William Hurt
37865,Tim Matheson
37865,Jennifer Jason Leigh
37865,William Atherton
37865,Hoyt Axton
10170,Sean Connery
10170,Michelle Pfeiffer
10170,Roy Scheider
10170,James Fox
10170,John Mahoney
31225,Dorian Corey
31225,Pepper LaBeija
31225,Willi Ninja
31225,Octavia St. Laurent
31225,Anji Xtravaganza
771,Macaulay Culkin
771,Joe Pesci
771,Daniel Stern
771,John Heard
771,Catherine O'Hara
4587,Cher
4587,Winona Ryder
4587,Christina Ricci
4587,Bob Hoskins
4587,Michael Schoeffling
16094,Christopher Reid
16094,Martin Lawrence
16094,Christopher Martin
16094,Robin Harris
16094,Tisha Campbell-Martin
11131,Eric Idle
11131,Robbie Coltrane
11131,Camille Coduri
11131,Janet Suzman
11131,Doris Hare
26914,Michael Stephenson
26914,George Hardy
26914,Margo Prey
26914,Connie Young
26914,Robert Ormsby
26954,Elizabeth Maclellan
26954,Collin Bernsen
26954,Steve Welles
26954,Greg Webb
26954,Charlie Spradling
2891,Kerry Fox
2891,Alexia Keogh
2891,Karen Fergusson
2891,Iris Churn
2891,Jessie Mune
38718,Glenn Close
38718,Jeremy Irons
38718,Ron Silver
38718,Annabella Sciorra
38718,Uta Hagen
18860,Samuel Hui
18860,Cecilia Yip
18860,Jacky Cheung
18860,Sharla Cheung Man
18860,Fennie Yuen Kit-Ying
21344,Gary Kemp
21344,Martin Kemp
21344,Billie Whitelaw
21344,Tom Bell
21344,Susan Fleetwood
10485,Bill Cosby
10485,Kimberly Russell
10485,Denise Nicholas
10485,Salim Grant
10485,Ian Bannen
36843,Alison Steadman
36843,Jim Broadbent
36843,Claire Skinner
36843,Jane Horrocks
36843,Stephen Rea
10264,Mel Gibson
10264,Glenn Close
10264,Alan Bates
10264,Paul Scofield
10264,Ian Holm
2990,Melanie Griffith
2990,Matthew Modine
2990,Michael Keaton
2990,Mako
2990,Nobu McCarthy
40346,Stephen Chow
40346,Sharla Cheung Man
40346,Ng Man-Tat
40346,Sandra Ng Kwan Yue
40346,Paul Chun Pui
31597,Gene Hackman
31597,Anne Archer
31597,James Sikking
31597,J. T. Walsh
31597,M. Emmet Walsh
12230,Rod Taylor
12230,J. Pat O'Malley
12230,Betty Lou Gerson
12230,Martha Wentworth
12230,Ben Wright
164,Audrey Hepburn
164,George Peppard
164,Patricia Neal
164,Buddy Ebsen
164,Martin Balsam
1725,Natalie Wood
1725,Richard Beymer
1725,Russ Tamblyn
1725,Rita Moreno
1725,George Chakiris
10911,Gregory Peck
10911,David Niven
10911,Anthony Quinn
10911,Stanley Baker
10911,Anthony Quayle
750,Margaret Rutherford
750,Arthur Kennedy
750,Muriel Pavlow
750,James Robertson Justice
750,Thorley Walters
821,Spencer Tracy
821,Burt Lancaster
821,Richard Widmark
821,Marlene Dietrich
821,Maximilian Schell
19186,Hayley Mills
19186,Maureen O'Hara
19186,Brian Keith
19186,Charles Ruggles
19186,Una Merkel
30462,John Wayne
30462,Stuart Whitman
30462,Ina Balin
30462,Nehemiah Persoff
30462,Lee Marvin
16638,Charlton Heston
16638,Sophia Loren
16638,Raf Vallone
16638,Geneviève Page
16638,John Fraser
16372,Deborah Kerr
16372,Peter Wyngarde
16372,Megs Jenkins
16372,Michael Redgrave
16372,Martin Stephens
990,Paul Newman
990,Jackie Gleason
990,Piper Laurie
990,George C. Scott
990,Myron McCormick
36362,Jeffrey Hunter
36362,Siobhán McKenna
36362,Hurd Hatfield
36362,Viveca Lindfors
36362,Robert Ryan
11536,Clark Gable
11536,Marilyn Monroe
11536,Montgomery Clift
11536,Thelma Ritter
11536,Eli Wallach
17984,Fred MacMurray
17984,Nancy Olson
17984,Keenan Wynn
17984,Tommy Kirk
17984,Leon Ames
28501,Vincent Price
28501,John Kerr
28501,Barbara Steele
28501,Luana Anders
28501,Antony Carbone
18993,Michael Craig
18993,Joan Greenwood
18993,Michael Callan
18993,Gary Merrill
18993,Herbert Lom
28569,Natalie Wood
28569,Warren Beatty
28569,Pat Hingle
28569,Audrey Christie
28569,Barbara Loden
28752,Oliver Reed
28752,Clifford Evans
28752,Catherine Feller
28752,Yvonne Romain
28752,Anthony Dawson
20139,Audrey Hepburn
20139,Shirley MacLaine
20139,James Garner
20139,Miriam Hopkins
20139,Fay Bainter
32611,Annette Funicello
32611,Ray Bolger
32611,Tommy Sands
32611,Ed Wynn
32611,Bess Flowers
18647,Marlon Brando
18647,Karl Malden
18647,Katy Jurado
18647,Pina Pellicer
18647,Ben Johnson
430,James Cagney
430,Liselotte Pulver
430,Horst Buchholz
430,Pamela Tiffin
430,Howard St. John
20975,Nadezhda Rumyantseva 
20975,Nikolai Rybnikov
20975,Svetlana Druzhinina
20975,Lyusyena Ovchinnikova
20975,Roman Filippov
24248,Anthony Quinn
24248,Silvana Mangano
24248,Arthur Kennedy
24248,Katy Jurado
24248,Harry Andrews
248,Glenn Ford
248,Bette Davis
248,Hope Lange
248,Arthur O'Connell
248,Peter Falk
18228,Elvis Presley
18228,Joan Blackman
18228,Angela Lansbury
18228,Nancy Walters
18228,Roland Winters
43020,Rory Calhoun
43020,Lea Massari
43020,Georges Marchal
43020,Conrado San Martín
43020,�ngel Aranda
28430,Janet Munro
28430,Leo McKern
28430,Edward Judd
28430,Michael Goodliffe
28430,Bernard Braden
28333,Jerry Lewis
28333,Helen Traubel
28333,Kathleen Freeman
28333,Pat Stanley
28333,George Raft
32634,James Stewart
32634,Richard Widmark
32634,Shirley Jones
32634,Linda Cristal
32634,Andy Devine
29478,Sidney Poitier
29478,Claudia McNeil
29478,Ruby Dee
29478,Diana Sands
29478,"Louis Gossett, Jr."
539,Anthony Perkins
539,Vera Miles
539,John Gavin
539,Janet Leigh
539,Martin Balsam
966,Yul Brynner
966,Eli Wallach
966,Steve McQueen
966,Charles Bronson
966,Robert Vaughn
967,Kirk Douglas
967,Laurence Olivier
967,Jean Simmons
967,Charles Laughton
967,Peter Ustinov
284,Jack Lemmon
284,Shirley MacLaine
284,Fred MacMurray
284,Ray Walston
284,Jack Kruschen
24014,Marilyn Monroe
24014,Yves Montand
24014,Tony Randall
24014,Frankie Vaughan
24014,Wilfrid Hyde-White
2134,Rod Taylor
2134,Alan Young
2134,Yvette Mimieux
2134,Sebastian Cabot
2134,Tom Helmore
11167,Karlheinz Böhm
11167,Moira Shearer
11167,Anna Massey
11167,Maxine Audley
11167,Brenda Bruce
18444,John Mills
18444,Dorothy McGuire
18444,James MacArthur
18444,Janet Munro
18444,Sessue Hayakawa
299,Frank Sinatra
299,Dean Martin
299,Peter Lawford
299,Angie Dickinson
299,Richard Conte
6643,Burt Lancaster
6643,Audrey Hepburn
6643,Audie Murphy
6643,John Saxon
6643,Lillian Gish
25767,Cary Grant
25767,Deborah Kerr
25767,Robert Mitchum
25767,Jean Simmons
25767,Moray Watson
23220,Peter Cushing
23220,Martita Hunt
23220,Yvonne Monlaur
23220,Freda Jackson
23220,David Peel
23439,Vincent Price
23439,Mark Damon
23439,Myrna Fahey
23439,Harry Ellerbe
23439,David Andar
37230,Albert Finney
37230,Shirley Anne Field
37230,Rachel Roberts
37230,Hylda Baker
37230,Norman Rossington
43040,Jeffrey Hunter
43040,Woody Strode
43040,Constance Towers
43040,Billie Burke
43040,Juano Hernández
1673,Randolph Scott
1673,Nancy Gates
1673,Skip Homeier
1673,Dyke Johnson
1673,Foster Hood
18639,Elvis Presley
18639,Steve Forrest
18639,Barbara Eden
18639,Dolores del Río
18639,Rodolfo Acosta
31102,Hayley Mills
31102,Jane Wyman
31102,Richard Egan
31102,Karl Malden
31102,Nancy Olson
12617,Doris Day
12617,Rex Harrison
12617,John Gavin
12617,Myrna Loy
12617,Roddy McDowall
24452,Jackie Joseph
24452,Mel Welles
24452,Jack Nicholson
24452,Leola Wendorff
24452,Myrtle Vail
11209,John Wayne
11209,Richard Widmark
11209,Laurence Harvey
11209,Frankie Avalon
11209,Patrick Wayne
18780,Kenneth More
18780,Dana Wynter
18780,Carl Möhner
18780,Laurence Naismith
18780,Geoffrey Keen
1908,Spencer Tracy
1908,Fredric March
1908,Gene Kelly
1908,Dick York
1908,Donna Anderson
2982,Michael Rennie
2982,Jill St. John
2982,David Hedison
2982,Claude Rains
2982,Fernando Lamas
22013,Burt Lancaster
22013,Jean Simmons
22013,Arthur Kennedy
22013,Dean Jagger
22013,Shirley Jones
21240,Kenneth Connor
21240,Charles Hawtrey
21240,Sid James
21240,Kenneth Williams
21240,Leslie Phillips
11773,George Sanders
11773,Barbara Shelley
11773,Martin Stephens
11773,Michael Gwynn
11773,Laurence Naismith
15788,Jerry Lewis
15788,Alex Gerry
15788,Bob Clayton
15788,Sonnie Sands
15788,Eddie Shaeffer
29756,Charles Herbert
29756,Jo Morrow
29756,Martin Milner
29756,Rosemary DeCamp
29756,Margaret Hamilton
18973,Jerry Lewis
18973,Ed Wynn
18973,Judith Anderson
18973,Henry Silva
18973,Robert Hutton
39890,Christopher Lee
39890,Dennis Lotis
39890,Patricia Jessel
39890,Tom Naylor
39890,Venetia Stevenson
1941,Paul Newman
1941,Eva Marie Saint
1941,Lee J. Cobb
1941,Ralph Richardson
1941,Peter Lawford
103,Robert De Niro
103,Cybill Shepherd
103,Harvey Keitel
103,Jodie Foster
103,Peter Boyle
1366,Sylvester Stallone
1366,Talia Shire
1366,Burt Young
1366,Carl Weathers
1366,Burgess Meredith
7340,Sissy Spacek
7340,Piper Laurie
7340,Amy Irving
7340,William Katt
7340,Betty Buckley
794,Gregory Peck
794,Lee Remick
794,David Warner
794,Billie Whitelaw
794,Harvey Stephens
10803,Michael York
10803,Richard Jordan
10803,Jenny Agutter
10803,Roscoe Lee Browne
10803,Farrah Fawcett
10730,Jeff Bridges
10730,Jessica Lange
10730,Charles Grodin
10730,John Randolph
10730,Rene Auberjonois
891,Robert Redford
891,Dustin Hoffman
891,Jack Warden
891,Martin Balsam
891,Hal Holbrook
10649,Clint Eastwood
10649,Tyne Daly
10649,Harry Guardino
10649,Bradford Dillman
10649,John Mitchum
5854,Barbara Harris
5854,Bruce Dern
5854,Karen Black
5854,William Devane
5854,Ed Lauter
10747,Clint Eastwood
10747,Chief Dan George
10747,Sondra Locke
10747,Bill McKinney
10747,John Vernon
10518,Dustin Hoffman
10518,Laurence Olivier
10518,Roy Scheider
10518,William Devane
10518,Marthe Keller
5228,Jeff Bridges
5228,Sally Field
5228,Arnold Schwarzenegger
5228,R. G. Armstrong
5228,Robert Englund
10774,Faye Dunaway
10774,William Holden
10774,Peter Finch
10774,Robert Duvall
10774,Wesley Addy
11372,Michael Caine
11372,Donald Sutherland
11372,Robert Duvall
11372,Jenny Agutter
11372,Donald Pleasence
5651,Edward Schaaf
5651,Raven De La Croix
5651,Monty Bane
5651,Robert McLane
5651,Elaine Collins
6037,Peter Falk
6037,Eileen Brennan
6037,Peter Sellers
6037,Alec Guinness
6037,David Niven
11558,Gene Wilder
11558,Jill Clayburgh
11558,Richard Pryor
11558,Patrick McGoohan
11558,Ned Beatty
17814,Austin Stoker
17814,Darwin Joston
17814,Laurie Zimmer
17814,Martin West
17814,Tony Burton
12268,Peter Sellers
12268,Herbert Lom
12268,Lesley-Anne Down
12268,Burt Kwouk
12268,Colin Blakely
10640,Peter Fonda
10640,Blythe Danner
10640,Arthur Hill
10640,Yul Brynner
10640,John P. Ryan
12584,John Wayne
12584,Lauren Bacall
12584,Ron Howard
12584,James Stewart
12584,Richard Boone
32037,Sophia Loren
32037,Richard Harris
32037,Martin Sheen
32037,O.J. Simpson
32037,Ava Gardner
32040,Ben Gazzara
32040,Timothy Carey
32040,Seymour Cassel
32040,Robert Phillips
32040,Morgan Woodward
42252,Marlon Brando
42252,Jack Nicholson
